Date,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,,,,,,,,,,,,,,,,,,,
1:06:45 AM,16820,-772.000000,-2180.00,-46,90.000000,-102,,,,,,,,,,,,,,,,,,,
1:06:46 AM,16788,-680.000000,-2040.00,-77,199.000000,-90,,,,,,,,,,,,,,,,,,,
1:06:47 AM,16812,-744.000000,-2188.00,-72,89.000000,-88,,,,,,,,,,,,,,,,,,,
1:06:48 AM,16752,-692.000000,-2056.00,-61,196.000000,-87,,,,,,,,,,,,,,,,,,,
1:06:49 AM,16644,-708.000000,-2120.00,-74,88.000000,-105,,,,,,,,,,,,,,,,,,,
1:06:50 AM,16656,-764.000000,-2152.00,-46,57.000000,-94,,,,,,,,,,,,,,,,,,,
1:06:51 AM,16632,-740.000000,-2132.00,-52,83.000000,-77,,,,,,,,,,,,,,,,,,,
1:06:52 AM,16680,-744.000000,-2156.00,-59,196.000000,-95,,,,,,,,,,,,,,,,,,,
1:06:53 AM,16816,-696.000000,-2020.00,-25,143.000000,-71,,,,,,,,,,,,,,,,,,,
1:06:54 AM,16632,-688.000000,-2004.00,-58,63.000000,-115,,,,,,,,,,,,,,,,,,,
1:06:55 AM,16612,-708.000000,-2144.00,-64,65.000000,-99,,,,,,,,,,,,,,,,,,,
1:06:56 AM,16732,-716.000000,-2128.00,-62,52.000000,-99,,,,,,,,,,,,,,,,,,,
1:06:57 AM,16788,-668.000000,-2164.00,-65,66.000000,-84,,,,,,,,,,,,,,,,,,,
1:06:58 AM,16804,-700.000000,-2220.00,-56,88.000000,-75,,,,,,,,,,,,,,,,,,,
1:06:59 AM,16708,-656.000000,-2092.00,-42,70.000000,-78,,,,,,,,,,,,,,,,,,,
1:07:00 AM,16632,-808.000000,-2084.00,-19,113.000000,-68,,,,,,,,,,,,,,,,,,,
1:07:01 AM,16692,-748.000000,-2112.00,-77,171.000000,-95,,,,,,,,,,,,,,,,,,,
