Date,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,,,,,,,,,,,,,,,,,,,
1:43:42 AM,15432,2264.000000,376.00,62,-1157.000000,-1279,,,,,,,,,,,,,,,,,,,
1:43:43 AM,16992,2200.000000,-792.00,-88,1049.000000,433,,,,,,,,,,,,,,,,,,,
1:43:44 AM,17056,2872.000000,312.00,-25,579.000000,510,,,,,,,,,,,,,,,,,,,
1:43:45 AM,17424,3360.000000,-1416.00,-131,686.000000,107,,,,,,,,,,,,,,,,,,,
1:43:46 AM,17104,1816.000000,-208.00,-38,-26.000000,-398,,,,,,,,,,,,,,,,,,,
1:43:47 AM,17444,2932.000000,-2964.00,-360,2304.000000,-18,,,,,,,,,,,,,,,,,,,
1:43:48 AM,17332,2596.000000,8.00,-39,401.000000,92,,,,,,,,,,,,,,,,,,,
1:43:49 AM,17148,1720.000000,740.00,-65,-223.000000,-397,,,,,,,,,,,,,,,,,,,
1:43:50 AM,17148,2904.000000,-316.00,-80,-846.000000,-758,,,,,,,,,,,,,,,,,,,
1:43:51 AM,16608,3188.000000,-396.00,-98,1152.000000,801,,,,,,,,,,,,,,,,,,,
1:43:52 AM,16056,2356.000000,-728.00,-94,672.000000,157,,,,,,,,,,,,,,,,,,,
1:43:53 AM,17960,1548.000000,776.00,27,-401.000000,-468,,,,,,,,,,,,,,,,,,,
1:43:54 AM,17536,2168.000000,40.00,-45,-287.000000,-814,,,,,,,,,,,,,,,,,,,
1:43:55 AM,17016,2604.000000,-352.00,-13,940.000000,-58,,,,,,,,,,,,,,,,,,,
1:43:56 AM,18332,3928.000000,-1052.00,-221,347.000000,672,,,,,,,,,,,,,,,,,,,
1:43:57 AM,16428,2464.000000,216.00,-20,-626.000000,-909,,,,,,,,,,,,,,,,,,,
1:43:58 AM,16780,2004.000000,52.00,-26,821.000000,260,,,,,,,,,,,,,,,,,,,
1:43:59 AM,17032,2708.000000,-716.00,-77,-24.000000,-360,,,,,,,,,,,,,,,,,,,
1:44:00 AM,16376,2448.000000,-344.00,-244,-395.000000,-252,,,,,,,,,,,,,,,,,,,
1:44:01 AM,15456,2892.000000,-392.00,47,-295.000000,-56,,,,,,,,,,,,,,,,,,,
1:44:02 AM,16580,2172.000000,-4.00,1,-867.000000,-1106,,,,,,,,,,,,,,,,,,,
1:44:03 AM,14528,2972.000000,-352.00,-115,553.000000,199,,,,,,,,,,,,,,,,,,,
1:44:04 AM,16692,2828.000000,-1504.00,-189,1195.000000,580,,,,,,,,,,,,,,,,,,,
1:44:05 AM,15012,3136.000000,-592.00,-24,-120.000000,-336,,,,,,,,,,,,,,,,,,,
1:44:06 AM,16228,1700.000000,624.00,-72,689.000000,-158,,,,,,,,,,,,,,,,,,,
1:44:07 AM,15688,3328.000000,-1132.00,15,-78.000000,-241,,,,,,,,,,,,,,,,,,,
1:44:08 AM,16552,2764.000000,704.00,15,-899.000000,-539,,,,,,,,,,,,,,,,,,,
1:44:09 AM,17512,1800.000000,-748.00,-117,1640.000000,540,,,,,,,,,,,,,,,,,,,
1:44:10 AM,15760,3600.000000,-1624.00,-198,1801.000000,917,,,,,,,,,,,,,,,,,,,
1:44:11 AM,17292,2428.000000,1172.00,-20,176.000000,542,,,,,,,,,,,,,,,,,,,
1:44:12 AM,17208,3392.000000,-2072.00,-198,2273.000000,967,,,,,,,,,,,,,,,,,,,
1:44:13 AM,16884,1212.000000,1540.00,-58,-797.000000,-721,,,,,,,,,,,,,,,,,,,
1:44:14 AM,17076,2588.000000,-124.00,-51,-346.000000,-370,,,,,,,,,,,,,,,,,,,
1:44:15 AM,19312,3728.000000,-992.00,-19,182.000000,112,,,,,,,,,,,,,,,,,,,
1:44:16 AM,19236,2440.000000,-800.00,-98,1478.000000,572,,,,,,,,,,,,,,,,,,,
1:44:17 AM,14364,3128.000000,-544.00,6,-457.000000,-387,,,,,,,,,,,,,,,,,,,
1:44:18 AM,18128,2076.000000,-776.00,-194,1932.000000,550,,,,,,,,,,,,,,,,,,,
1:44:19 AM,17416,1656.000000,1124.00,15,-859.000000,-631,,,,,,,,,,,,,,,,,,,
1:44:20 AM,17600,2984.000000,-1380.00,-166,1640.000000,611,,,,,,,,,,,,,,,,,,,
1:44:21 AM,18316,3200.000000,-1776.00,-158,1759.000000,664,,,,,,,,,,,,,,,,,,,
1:44:22 AM,14328,2256.000000,312.00,-17,-632.000000,-732,,,,,,,,,,,,,,,,,,,
1:44:23 AM,14884,3320.000000,-944.00,-12,495.000000,450,,,,,,,,,,,,,,,,,,,
1:44:24 AM,15012,4000.000000,-1228.00,-122,-132.000000,-106,,,,,,,,,,,,,,,,,,,
1:44:25 AM,17252,2644.000000,396.00,7,-988.000000,-497,,,,,,,,,,,,,,,,,,,
1:44:26 AM,16540,3736.000000,-1628.00,-206,1533.000000,801,,,,,,,,,,,,,,,,,,,
1:44:27 AM,18320,2700.000000,92.00,-57,-19.000000,-158,,,,,,,,,,,,,,,,,,,
1:44:28 AM,14460,2660.000000,108.00,-6,372.000000,155,,,,,,,,,,,,,,,,,,,
1:44:29 AM,18428,2284.000000,-420.00,-114,1108.000000,516,,,,,,,,,,,,,,,,,,,
1:44:30 AM,13980,2860.000000,-200.00,-115,320.000000,-160,,,,,,,,,,,,,,,,,,,
1:44:31 AM,15224,3848.000000,-1284.00,-85,327.000000,2,,,,,,,,,,,,,,,,,,,
1:44:32 AM,16672,1284.000000,1540.00,49,-1346.000000,-961,,,,,,,,,,,,,,,,,,,
1:44:33 AM,14932,3788.000000,-1164.00,-53,-278.000000,-298,,,,,,,,,,,,,,,,,,,
1:44:34 AM,15188,2408.000000,-528.00,14,-632.000000,-742,,,,,,,,,,,,,,,,,,,
1:44:35 AM,16328,3784.000000,-1224.00,-177,1413.000000,815,,,,,,,,,,,,,,,,,,,
1:44:36 AM,17952,2340.000000,824.00,-10,76.000000,313,,,,,,,,,,,,,,,,,,,
1:44:37 AM,15208,3012.000000,-576.00,-136,1024.000000,679,,,,,,,,,,,,,,,,,,,
1:44:38 AM,14260,2460.000000,456.00,-49,-828.000000,-769,,,,,,,,,,,,,,,,,,,
1:44:39 AM,15240,3576.000000,-920.00,-165,-56.000000,-570,,,,,,,,,,,,,,,,,,,
1:44:40 AM,18416,2348.000000,920.00,-29,714.000000,1013,,,,,,,,,,,,,,,,,,,
1:44:41 AM,18436,2572.000000,56.00,-84,451.000000,449,,,,,,,,,,,,,,,,,,,
1:44:42 AM,17000,3276.000000,-708.00,-78,-578.000000,-619,,,,,,,,,,,,,,,,,,,
1:44:43 AM,16964,2676.000000,320.00,-72,-1364.000000,-1020,,,,,,,,,,,,,,,,,,,
1:44:44 AM,17640,3684.000000,-468.00,-79,243.000000,556,,,,,,,,,,,,,,,,,,,
1:44:45 AM,16756,2000.000000,1268.00,-125,187.000000,571,,,,,,,,,,,,,,,,,,,
1:44:46 AM,16016,3504.000000,-2192.00,-213,2076.000000,1075,,,,,,,,,,,,,,,,,,,
1:44:47 AM,15720,2292.000000,888.00,-11,-1361.000000,-1303,,,,,,,,,,,,,,,,,,,
1:44:48 AM,14720,2544.000000,168.00,-153,677.000000,350,,,,,,,,,,,,,,,,,,,
1:44:49 AM,15980,2812.000000,-224.00,-38,-380.000000,-897,,,,,,,,,,,,,,,,,,,
1:44:50 AM,12868,3044.000000,-328.00,-22,-870.000000,-957,,,,,,,,,,,,,,,,,,,
1:44:51 AM,16980,1748.000000,1192.00,1,-987.000000,-838,,,,,,,,,,,,,,,,,,,
1:44:52 AM,16772,2080.000000,552.00,-51,-940.000000,-894,,,,,,,,,,,,,,,,,,,
1:44:53 AM,18872,3376.000000,-616.00,-25,91.000000,-91,,,,,,,,,,,,,,,,,,,
1:44:54 AM,14980,3404.000000,-740.00,-22,281.000000,-323,,,,,,,,,,,,,,,,,,,
1:44:55 AM,16948,1704.000000,1348.00,37,-943.000000,-738,,,,,,,,,,,,,,,,,,,
1:44:56 AM,15440,3828.000000,-1380.00,-63,407.000000,-57,,,,,,,,,,,,,,,,,,,
1:44:57 AM,18360,3240.000000,180.00,-123,440.000000,513,,,,,,,,,,,,,,,,,,,
1:44:58 AM,16976,2976.000000,128.00,4,-1123.000000,-769,,,,,,,,,,,,,,,,,,,
1:44:59 AM,17240,2652.000000,-976.00,-137,1697.000000,852,,,,,,,,,,,,,,,,,,,
1:45:00 AM,16048,3608.000000,-1312.00,-213,1410.000000,930,,,,,,,,,,,,,,,,,,,
1:45:01 AM,15528,2364.000000,-140.00,72,-1163.000000,-1244,,,,,,,,,,,,,,,,,,,
1:45:02 AM,14344,3228.000000,-64.00,-129,834.000000,540,,,,,,,,,,,,,,,,,,,
1:45:03 AM,18108,1892.000000,-488.00,-77,956.000000,461,,,,,,,,,,,,,,,,,,,
1:45:04 AM,13584,2696.000000,24.00,-26,-647.000000,-593,,,,,,,,,,,,,,,,,,,
1:45:05 AM,18644,2844.000000,88.00,-90,747.000000,682,,,,,,,,,,,,,,,,,,,
1:45:06 AM,15960,2756.000000,672.00,47,-1134.000000,-979,,,,,,,,,,,,,,,,,,,
1:45:07 AM,18820,2496.000000,-1172.00,-131,1632.000000,708,,,,,,,,,,,,,,,,,,,
1:45:08 AM,19880,3696.000000,-1200.00,-93,285.000000,77,,,,,,,,,,,,,,,,,,,
1:45:09 AM,14644,2596.000000,244.00,58,-13.000000,-45,,,,,,,,,,,,,,,,,,,
1:45:10 AM,17708,2628.000000,-812.00,-164,1755.000000,630,,,,,,,,,,,,,,,,,,,
1:45:11 AM,13792,2796.000000,-464.00,-66,-249.000000,-448,,,,,,,,,,,,,,,,,,,
1:45:12 AM,14768,3132.000000,-888.00,-89,467.000000,15,,,,,,,,,,,,,,,,,,,
1:45:13 AM,15816,3236.000000,-980.00,-128,820.000000,232,,,,,,,,,,,,,,,,,,,
1:45:14 AM,18920,2472.000000,-680.00,-83,1141.000000,579,,,,,,,,,,,,,,,,,,,
1:45:15 AM,17792,2072.000000,1184.00,-6,12.000000,301,,,,,,,,,,,,,,,,,,,
1:45:16 AM,16096,3504.000000,-1176.00,-140,1140.000000,795,,,,,,,,,,,,,,,,,,,
1:45:17 AM,16716,2764.000000,356.00,14,-1058.000000,-679,,,,,,,,,,,,,,,,,,,
1:45:18 AM,18820,3220.000000,-380.00,-106,479.000000,442,,,,,,,,,,,,,,,,,,,
1:45:19 AM,17084,3008.000000,-160.00,-27,-932.000000,-943,,,,,,,,,,,,,,,,,,,
1:45:20 AM,17592,2440.000000,1124.00,-68,58.000000,202,,,,,,,,,,,,,,,,,,,
1:45:21 AM,17056,2880.000000,-264.00,-48,-673.000000,-699,,,,,,,,,,,,,,,,,,,
1:45:22 AM,16240,3008.000000,-924.00,23,-556.000000,-834,,,,,,,,,,,,,,,,,,,
1:45:23 AM,19372,3596.000000,-932.00,0,15.000000,-203,,,,,,,,,,,,,,,,,,,
1:45:24 AM,18172,2460.000000,320.00,-8,-70.000000,487,,,,,,,,,,,,,,,,,,,
1:45:25 AM,15496,3444.000000,-872.00,-46,401.000000,24,,,,,,,,,,,,,,,,,,,
1:45:26 AM,18068,1696.000000,1024.00,47,-537.000000,-699,,,,,,,,,,,,,,,,,,,
1:45:27 AM,15612,3172.000000,-404.00,-11,-573.000000,-649,,,,,,,,,,,,,,,,,,,
1:45:28 AM,18460,2516.000000,-512.00,-142,1515.000000,859,,,,,,,,,,,,,,,,,,,
1:45:29 AM,16132,3484.000000,-1408.00,-154,1280.000000,780,,,,,,,,,,,,,,,,,,,
1:45:30 AM,18500,2876.000000,316.00,-98,466.000000,531,,,,,,,,,,,,,,,,,,,
1:45:31 AM,18232,2724.000000,440.00,-63,169.000000,338,,,,,,,,,,,,,,,,,,,
1:45:32 AM,18864,3548.000000,-688.00,-85,296.000000,719,,,,,,,,,,,,,,,,,,,
1:45:33 AM,13896,3016.000000,-196.00,-89,-329.000000,-293,,,,,,,,,,,,,,,,,,,
1:45:34 AM,17852,2520.000000,-92.00,-67,612.000000,856,,,,,,,,,,,,,,,,,,,
1:45:35 AM,17128,2244.000000,500.00,-13,-976.000000,-655,,,,,,,,,,,,,,,,,,,
1:45:36 AM,14656,2348.000000,252.00,-74,350.000000,-94,,,,,,,,,,,,,,,,,,,
1:45:37 AM,17120,3864.000000,-1640.00,-225,1435.000000,790,,,,,,,,,,,,,,,,,,,
1:45:38 AM,17612,2548.000000,728.00,-68,416.000000,333,,,,,,,,,,,,,,,,,,,
1:45:39 AM,17500,3632.000000,-1864.00,-219,1721.000000,847,,,,,,,,,,,,,,,,,,,
